date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:04:25	34829/34829	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/swatch/12-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/swatch/12-800x900.jpg	(from https://portotheme.com/html/wolmart/product-swatch.html)
20:04:25	22554/22554	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/swatch/13-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/swatch/13-800x900.jpg	(from https://portotheme.com/html/wolmart/product-swatch.html)
20:04:25	24809/24809	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/swatch/14-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/swatch/14-800x900.jpg	(from https://portotheme.com/html/wolmart/product-swatch.html)
20:04:25	1472/1472	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/brand/brand-6.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/brand/brand-6.jpg	(from https://portotheme.com/html/wolmart/product-swatch.html)
20:04:26	0/-1	---M--	301	error ('')			https://portotheme.com/html/wolmart/product.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/product.1cd.delayed	(from https://portotheme.com/html/wolmart/product-swatch.html)
20:04:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2028%20Dec%202023%2014:04:28%20GMT	https://portotheme.com/html/wolmart/blog-grid.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/blog-grid.html	(from https://portotheme.com/html/wolmart/product-swatch.html)
20:04:27	27307/27307	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/extended/1-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/extended/1-800x900.jpg	(from https://portotheme.com/html/wolmart/product-extended.html)
20:04:27	41699/41699	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/extended/2-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/extended/2-800x900.jpg	(from https://portotheme.com/html/wolmart/product-extended.html)
20:04:28	102013/102013	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/extended/3-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/extended/3-800x900.jpg	(from https://portotheme.com/html/wolmart/product-extended.html)
20:04:28	43594/43594	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/extended/4-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/extended/4-800x900.jpg	(from https://portotheme.com/html/wolmart/product-extended.html)
20:04:28	4046/4046	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/banner-1.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/banner-1.jpg	(from https://portotheme.com/html/wolmart/product-extended.html)
20:04:28	92516/92516	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/banner-2.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/banner-2.jpg	(from https://portotheme.com/html/wolmart/product-extended.html)
20:04:29	5781/5781	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/extended/1.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/extended/1.jpg	(from https://portotheme.com/html/wolmart/product-extended.html)
20:04:29	7078/7078	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/extended/2.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/extended/2.jpg	(from https://portotheme.com/html/wolmart/product-extended.html)
20:04:29	6968/6968	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/extended/3.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/extended/3.jpg	(from https://portotheme.com/html/wolmart/product-extended.html)
20:04:29	0/-1	---M--	301	error ('')			https://portotheme.com/html/wolmart/product.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/product.1d8.delayed	(from https://portotheme.com/html/wolmart/product-extended.html)
20:04:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2028%20Dec%202023%2014:04:31%20GMT	https://portotheme.com/html/wolmart/blog-grid.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/blog-grid.html	(from https://portotheme.com/html/wolmart/product-extended.html)
20:04:31	35188/35188	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:41%20GMT	https://portotheme.com/html/wolmart/assets/images/products/without/1-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/without/1-800x900.jpg	(from https://portotheme.com/html/wolmart/product-without-sidebar.html)
20:04:31	29162/29162	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:41%20GMT	https://portotheme.com/html/wolmart/assets/images/products/without/2-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/without/2-800x900.jpg	(from https://portotheme.com/html/wolmart/product-without-sidebar.html)
20:04:31	15604/15604	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:41%20GMT	https://portotheme.com/html/wolmart/assets/images/products/without/3-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/without/3-800x900.jpg	(from https://portotheme.com/html/wolmart/product-without-sidebar.html)
20:04:31	26251/26251	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:41%20GMT	https://portotheme.com/html/wolmart/assets/images/products/without/4-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/without/4-800x900.jpg	(from https://portotheme.com/html/wolmart/product-without-sidebar.html)
20:04:32	9680/9680	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:41%20GMT	https://portotheme.com/html/wolmart/assets/images/products/without/5-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/without/5-800x900.jpg	(from https://portotheme.com/html/wolmart/product-without-sidebar.html)
20:04:32	0/-1	---M--	301	error ('')			https://portotheme.com/html/wolmart/product.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/product.1df.delayed	(from https://portotheme.com/html/wolmart/product-without-sidebar.html)
20:04:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2028%20Dec%202023%2014:04:34%20GMT	https://portotheme.com/html/wolmart/blog-grid.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/blog-grid.html	(from https://portotheme.com/html/wolmart/product-without-sidebar.html)
20:04:33	2128/2128	---M-Z	200	added ('OK')	text/css	date:Sun,%2003%20Oct%202021%2006:29:41%20GMT	https://portotheme.com/html/wolmart/assets/vendor/threesixty-degree/360-degree-riewer.min.css	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/vendor/threesixty-degree/360-degree-riewer.min.css	(from https://portotheme.com/html/wolmart/product-video.html)
20:04:34	24243/24243	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:41%20GMT	https://portotheme.com/html/wolmart/assets/images/products/video/1-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/video/1-800x900.jpg	(from https://portotheme.com/html/wolmart/product-video.html)
20:04:34	24696/24696	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:41%20GMT	https://portotheme.com/html/wolmart/assets/images/products/video/2-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/video/2-800x900.jpg	(from https://portotheme.com/html/wolmart/product-video.html)
20:04:34	32409/32409	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:41%20GMT	https://portotheme.com/html/wolmart/assets/images/products/video/3-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/video/3-800x900.jpg	(from https://portotheme.com/html/wolmart/product-video.html)
20:04:34	34800/34800	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:41%20GMT	https://portotheme.com/html/wolmart/assets/images/products/video/4-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/video/4-800x900.jpg	(from https://portotheme.com/html/wolmart/product-video.html)
20:04:35	0/-1	---M--	301	error ('')			https://portotheme.com/html/wolmart/product.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/product.1e6.delayed	(from https://portotheme.com/html/wolmart/product-video.html)
20:04:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2028%20Dec%202023%2014:04:36%20GMT	https://portotheme.com/html/wolmart/blog-grid.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/blog-grid.html	(from https://portotheme.com/html/wolmart/product-video.html)
20:04:36	7597/7597	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2003%20Oct%202021%2006:29:41%20GMT	https://portotheme.com/html/wolmart/assets/vendor/threesixty-degree/threesixty.min.js	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/vendor/threesixty-degree/threesixty.min.js	(from https://portotheme.com/html/wolmart/product-video.html)
20:04:36	33623/33623	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/vertical_thumb/1-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/vertical_thumb/1-800x900.jpg	(from https://portotheme.com/html/wolmart/product-vertical.html)
20:04:36	35841/35841	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/vertical_thumb/2-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/vertical_thumb/2-800x900.jpg	(from https://portotheme.com/html/wolmart/product-vertical.html)
20:04:37	28581/28581	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/vertical_thumb/3-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/vertical_thumb/3-800x900.jpg	(from https://portotheme.com/html/wolmart/product-vertical.html)
20:04:37	28581/28581	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/vertical_thumb/4-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/vertical_thumb/4-800x900.jpg	(from https://portotheme.com/html/wolmart/product-vertical.html)
20:04:37	0/-1	---M--	301	error ('')			https://portotheme.com/html/wolmart/product.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/product.1ed.delayed	(from https://portotheme.com/html/wolmart/product-vertical.html)
20:04:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2028%20Dec%202023%2014:04:39%20GMT	https://portotheme.com/html/wolmart/blog-grid.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/blog-grid.html	(from https://portotheme.com/html/wolmart/product-vertical.html)
20:04:39	38345/38345	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/grid/1-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/grid/1-800x900.jpg	(from https://portotheme.com/html/wolmart/product-grid.html)
20:04:39	38387/38387	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/grid/2-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/grid/2-800x900.jpg	(from https://portotheme.com/html/wolmart/product-grid.html)
20:04:39	67287/67287	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/grid/3-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/grid/3-800x900.jpg	(from https://portotheme.com/html/wolmart/product-grid.html)
20:04:40	55733/55733	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/grid/4-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/grid/4-800x900.jpg	(from https://portotheme.com/html/wolmart/product-grid.html)
20:04:40	0/-1	---M--	301	error ('')			https://portotheme.com/html/wolmart/product.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/product.1f3.delayed	(from https://portotheme.com/html/wolmart/product-grid.html)
20:04:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2028%20Dec%202023%2014:04:42%20GMT	https://portotheme.com/html/wolmart/blog-grid.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/blog-grid.html	(from https://portotheme.com/html/wolmart/product-grid.html)
20:04:41	9307/9307	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/masonry/1-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/masonry/1-800x900.jpg	(from https://portotheme.com/html/wolmart/product-masonry.html)
20:04:42	9584/9584	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/masonry/2-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/masonry/2-800x900.jpg	(from https://portotheme.com/html/wolmart/product-masonry.html)
20:04:42	13403/13403	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/masonry/3-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/masonry/3-800x900.jpg	(from https://portotheme.com/html/wolmart/product-masonry.html)
20:04:42	9520/9520	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/masonry/4-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/masonry/4-800x900.jpg	(from https://portotheme.com/html/wolmart/product-masonry.html)
20:04:42	10037/10037	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/masonry/5-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/masonry/5-800x900.jpg	(from https://portotheme.com/html/wolmart/product-masonry.html)
20:04:42	15861/15861	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/masonry/6-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/masonry/6-800x900.jpg	(from https://portotheme.com/html/wolmart/product-masonry.html)
20:04:43	23560/23560	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/masonry/7-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/masonry/7-800x900.jpg	(from https://portotheme.com/html/wolmart/product-masonry.html)
20:04:43	0/-1	---M--	301	error ('')			https://portotheme.com/html/wolmart/product.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/product.1fc.delayed	(from https://portotheme.com/html/wolmart/product-masonry.html)
20:04:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2028%20Dec%202023%2014:04:45%20GMT	https://portotheme.com/html/wolmart/blog-grid.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/blog-grid.html	(from https://portotheme.com/html/wolmart/product-masonry.html)
20:04:45	29509/29509	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:41%20GMT	https://portotheme.com/html/wolmart/assets/images/products/gallery/1-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/gallery/1-800x900.jpg	(from https://portotheme.com/html/wolmart/product-gallery.html)
20:04:45	31266/31266	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:41%20GMT	https://portotheme.com/html/wolmart/assets/images/products/gallery/2-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/gallery/2-800x900.jpg	(from https://portotheme.com/html/wolmart/product-gallery.html)
20:04:45	75628/75628	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:41%20GMT	https://portotheme.com/html/wolmart/assets/images/products/gallery/3-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/gallery/3-800x900.jpg	(from https://portotheme.com/html/wolmart/product-gallery.html)
20:04:45	87234/87234	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:41%20GMT	https://portotheme.com/html/wolmart/assets/images/products/gallery/4-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/gallery/4-800x900.jpg	(from https://portotheme.com/html/wolmart/product-gallery.html)
20:04:46	0/-1	---M--	301	error ('')			https://portotheme.com/html/wolmart/product.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/product.202.delayed	(from https://portotheme.com/html/wolmart/product-gallery.html)
20:04:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2028%20Dec%202023%2014:04:47%20GMT	https://portotheme.com/html/wolmart/blog-grid.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/blog-grid.html	(from https://portotheme.com/html/wolmart/product-gallery.html)
20:04:47	54130/54130	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/sticky/1-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/sticky/1-800x900.jpg	(from https://portotheme.com/html/wolmart/product-sticky-info.html)
20:04:47	38402/38402	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/sticky/2-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/sticky/2-800x900.jpg	(from https://portotheme.com/html/wolmart/product-sticky-info.html)
20:04:48	35540/35540	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/sticky/3-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/sticky/3-800x900.jpg	(from https://portotheme.com/html/wolmart/product-sticky-info.html)
20:04:48	61722/61722	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/sticky/4-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/sticky/4-800x900.jpg	(from https://portotheme.com/html/wolmart/product-sticky-info.html)
20:04:48	0/-1	---M--	301	error ('')			https://portotheme.com/html/wolmart/product.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/product.208.delayed	(from https://portotheme.com/html/wolmart/product-sticky-info.html)
20:04:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2028%20Dec%202023%2014:04:50%20GMT	https://portotheme.com/html/wolmart/blog-grid.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/blog-grid.html	(from https://portotheme.com/html/wolmart/product-sticky-info.html)
20:04:50	20233/20233	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:41%20GMT	https://portotheme.com/html/wolmart/assets/images/products/sticky/5-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/sticky/5-800x900.jpg	(from https://portotheme.com/html/wolmart/product-sticky-thumb.html)
20:04:50	21341/21341	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/sticky/6-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/sticky/6-800x900.jpg	(from https://portotheme.com/html/wolmart/product-sticky-thumb.html)
20:04:50	22321/22321	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/sticky/7-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/sticky/7-800x900.jpg	(from https://portotheme.com/html/wolmart/product-sticky-thumb.html)
20:04:50	36386/36386	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/sticky/8-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/sticky/8-800x900.jpg	(from https://portotheme.com/html/wolmart/product-sticky-thumb.html)
20:04:50	0/-1	---M--	301	error ('')			https://portotheme.com/html/wolmart/product.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/product.20e.delayed	(from https://portotheme.com/html/wolmart/product-sticky-thumb.html)
20:04:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2028%20Dec%202023%2014:04:52%20GMT	https://portotheme.com/html/wolmart/blog-grid.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/blog-grid.html	(from https://portotheme.com/html/wolmart/product-sticky-thumb.html)
20:04:52	27660/27660	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/sticky/9-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/sticky/9-800x900.jpg	(from https://portotheme.com/html/wolmart/product-sticky-both.html)
20:04:52	26039/26039	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/sticky/10-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/sticky/10-800x900.jpg	(from https://portotheme.com/html/wolmart/product-sticky-both.html)
20:04:52	25957/25957	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/sticky/11-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/sticky/11-800x900.jpg	(from https://portotheme.com/html/wolmart/product-sticky-both.html)
20:04:52	27675/27675	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/sticky/12-800x900.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/sticky/12-800x900.jpg	(from https://portotheme.com/html/wolmart/product-sticky-both.html)
20:04:53	1513/1513	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/products/brand/brand-3.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/products/brand/brand-3.jpg	(from https://portotheme.com/html/wolmart/product-sticky-both.html)
20:04:53	0/-1	---M--	301	error ('')			https://portotheme.com/html/wolmart/product.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/product.215.delayed	(from https://portotheme.com/html/wolmart/product-sticky-both.html)
20:04:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2028%20Dec%202023%2014:04:55%20GMT	https://portotheme.com/html/wolmart/blog-grid.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/blog-grid.html	(from https://portotheme.com/html/wolmart/product-sticky-both.html)
20:04:55	74803/74803	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/vendor/dokan/1.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/vendor/dokan/1.jpg	(from https://portotheme.com/html/wolmart/vendor-dokan-store.html)
20:04:55	1254/1254	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/vendor/brand/1.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/vendor/brand/1.jpg	(from https://portotheme.com/html/wolmart/vendor-dokan-store.html)
20:04:55	0/-1	---M--	301	error ('')			https://portotheme.com/html/wolmart/product.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/product.219.delayed	(from https://portotheme.com/html/wolmart/vendor-dokan-store.html)
20:04:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2028%20Dec%202023%2014:04:58%20GMT	https://portotheme.com/html/wolmart/blog-grid.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/blog-grid.html	(from https://portotheme.com/html/wolmart/vendor-dokan-store.html)
20:04:58	124249/124249	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:04:58%20GMT	https://portotheme.com/html/wolmart/vendor-dokan-store-grid.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/vendor-dokan-store-grid.html	(from https://portotheme.com/html/wolmart/vendor-dokan-store-list.html)
20:04:58	154023/154023	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/vendor/dokan/2.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/vendor/dokan/2.jpg	(from https://portotheme.com/html/wolmart/vendor-dokan-store-list.html)
